customer_id,customer_name,phone_number,gender,marital_status,income,income_band,occupation,occupation_risk,age_at_entry,preferred_language,region_id
CUST005406,Varun Dubey,7387688386,Female,Married,1189659,Upper-Middle,Software Engineer,Low,25,Hindi,RGN016
CUST005407,Gaurav Gowda,7581738681,Male,Single,2979182,High,Software Engineer,Low,33,Hindi,RGN037
CUST005408,Rohit Kumar,9522350799,Male,Widowed,2781691,High,Software Engineer,Low,40,Hindi,RGN003
CUST005409,Pradeep Menon,7787352199,Female,Married,205736,Low,Front Desk Executive,Low,47,Hindi,RGN048
CUST005410,Sneha Shah,7498246896,Male,Married,2517169,High,Pilot,High,31,Tamil,RGN023
CUST005411,Sapna Rajan,7995086722,Male,Married,1288098,Upper-Middle,Business Owner,Medium,18,Tamil,RGN023
CUST005412,Akash Kulkarni,9628107677,Male,Single,968137,Upper-Middle,Pilot,High,54,Kannada,RGN022
CUST005413,Prakash Shah,9867397181,Male,Married,1872641,Upper-Middle,Software Engineer,Low,47,Hindi,RGN009
CUST005414,Sunita Tripathi,6597468993,Male,Divorced,116026,Low,Front Desk Executive,Low,18,Telugu,RGN020
CUST005415,Sunil Rajan,7053740624,Male,Married,1434080,Upper-Middle,Software Engineer,Low,30,Hindi,RGN014
CUST005416,Shruti Joshi,7610332487,Male,Divorced,2215843,High,Business Owner,Medium,56,Hindi,RGN002
CUST005417,Sneha Kumar,9365188491,Male,Divorced,2058343,High,Business Owner,Medium,55,Kannada,RGN022
CUST005418,Nikhil Reddy,9613294063,Female,Married,2093942,High,Software Engineer,Low,49,Hindi,RGN039
CUST005419,Rajesh Jadhav,8724763985,Male,Single,882312,Upper-Middle,Business Owner,Medium,35,Telugu,RGN019
CUST005420,Sunil More,9268500728,Female,Single,3760770,High,Business Owner,Medium,38,Hindi,RGN049
CUST005421,Aarav Deshpande,8385800999,Female,Married,529015,Middle,Real Estate Agent,Medium,36,Kannada,RGN021
CUST005422,Ravi Kulkarni,9692450514,Female,Married,675447,Middle,Teacher,Low,51,Hindi,RGN009
CUST005423,Amrita Kulkarni,6487359754,Female,Single,198519,Low,Driver,High,27,Hindi,RGN010
CUST005424,Santosh Dubey,7453649961,Female,Single,711318,Middle,Software Engineer,Low,28,Hindi,RGN028
CUST005425,Karan Patel,6779977222,Male,Married,1719022,Upper-Middle,Software Engineer,Low,50,Hindi,RGN008
CUST005426,Varun Shah,7646153300,Male,Married,334954,Middle,Real Estate Agent,Medium,37,Hindi,RGN006
CUST005427,Deepa Shetty,7702750769,Female,Married,392655,Middle,Teacher,Low,54,Hindi,RGN039
CUST005428,Aditya Agarwal,9693805145,Male,Single,2686854,High,Software Engineer,Low,29,Hindi,RGN033
CUST005429,Harsha Gupta,7869016812,Male,Married,396410,Middle,Teacher,Low,37,Hindi,RGN043
CUST005430,Arjun Balaji,6750006991,Male,Married,1210520,Upper-Middle,Business Owner,Medium,26,Hindi,RGN030
CUST005431,Sarika Malhotra,8585939224,Male,Single,1313673,Upper-Middle,Software Engineer,Low,38,Oriya,RGN032
CUST005432,Ravi Menon,8556523221,Male,Married,665958,Middle,Real Estate Agent,Medium,20,Hindi,RGN008
CUST005433,Geeta Shetty,8894413999,Male,Married,699781,Middle,Teacher,Low,32,Hindi,RGN049
CUST005434,Akash Verma,8176993303,Male,Married,1969565,Upper-Middle,Software Engineer,Low,20,Oriya,RGN031
CUST005435,Bhavna Rajan,6569590705,Male,Married,1532216,Upper-Middle,Software Engineer,Low,46,Hindi,RGN040
CUST005436,Vishal Rajan,9951063611,Female,Married,1719538,Upper-Middle,Business Owner,Medium,46,Hindi,RGN027
CUST005437,Rohit Jadhav,7874081173,Female,Married,683176,Middle,Software Engineer,Low,18,Kannada,RGN022
CUST005438,Bhavna Agarwal,6699382145,Female,Married,3186099,High,Business Owner,Medium,54,Hindi,RGN013
CUST005439,Vishal Iyer,7878999962,Male,Married,2219998,High,Software Engineer,Low,65,Hindi,RGN025
CUST005440,Rahul Balaji,7028405218,Male,Single,2216736,High,Doctor,Low,38,Hindi,RGN004
CUST005441,Karan Bose,8056083191,Female,Married,1504263,Upper-Middle,Business Owner,Medium,30,Hindi,RGN038
CUST005442,Aryan Patel,7604858965,Female,Single,2207928,High,Business Owner,Medium,65,Hindi,RGN042
CUST005443,Varun Srivastava,8981844093,Male,Married,231706,Low,Driver,High,22,Hindi,RGN048
CUST005444,Anil Joshi,9547192705,Male,Married,1337499,Upper-Middle,Software Engineer,Low,38,Hindi,RGN016
CUST005445,Priya Chakraborty,8874870566,Male,Married,2455524,High,Software Engineer,Low,40,Hindi,RGN025
CUST005446,Aryan Verma,7300560944,Female,Married,226675,Low,Front Desk Executive,Low,54,Hindi,RGN033
CUST005447,Amrita Iyer,9150123506,Male,Married,567448,Middle,Software Engineer,Low,42,Hindi,RGN038
CUST005448,Vinod Deshpande,9566050590,Male,Married,112504,Low,Driver,High,32,Hindi,RGN034
CUST005449,Nandini Rao,8576578937,Female,Divorced,232914,Low,Teacher,Low,26,Hindi,RGN016
CUST005450,Nandini Agarwal,7168974537,Female,Single,369048,Middle,Real Estate Agent,Medium,33,Hindi,RGN011
CUST005451,Karan Deshpande,6352196091,Other,Married,685762,Middle,Business Owner,Medium,25,Hindi,RGN008
CUST005452,Pooja Chakraborty,6276471424,Male,Married,420110,Middle,Real Estate Agent,Medium,38,Hindi,RGN015
CUST005453,Rajesh Joshi,7211190266,Male,Married,753693,Middle,Business Owner,Medium,31,Hindi,RGN008
CUST005454,Isha Chakraborty,7377381330,Female,Married,1499594,Upper-Middle,Doctor,Low,20,Hindi,RGN015
CUST005455,Sandeep Desai,7145237803,Male,Single,924902,Upper-Middle,Business Owner,Medium,53,Tamil,RGN023
CUST005456,Gaurav Agarwal,8633287425,Male,Single,1367005,Upper-Middle,Software Engineer,Low,32,Hindi,RGN042
CUST005457,Aarav Mehta,9568668058,Female,Married,1560589,Upper-Middle,Software Engineer,Low,22,Hindi,RGN006
CUST005458,Meera Rajan,6451951510,Male,Married,132274,Low,Farmer,Medium,35,Kannada,RGN022
CUST005459,Harsha Naik,8750154385,Female,Married,2158232,High,Software Engineer,Low,38,Hindi,RGN037
CUST005460,Geeta Chaudhary,9818077949,Female,Married,2589240,High,Software Engineer,Low,18,Hindi,RGN033
CUST005461,Tanvi Chaudhary,6488151446,Female,Married,1291889,Upper-Middle,Real Estate Agent,Medium,41,Hindi,RGN035
CUST005462,Rekha Mehta,9199541710,Female,Married,418333,Middle,Teacher,Low,25,Hindi,RGN033
CUST005463,Zara Krishnan,6656266688,Male,Divorced,414796,Middle,Hardware Technician,Medium,58,Hindi,RGN047
CUST005464,Sunita Shah,8455363776,Male,Married,298829,Low,Teacher,Low,44,Hindi,RGN011
CUST005465,Sapna Shah,9599599023,Male,Married,1590330,Upper-Middle,Software Engineer,Low,33,Hindi,RGN004
CUST005466,Sunil Mishra,8423816226,Female,Married,327565,Middle,Hardware Technician,Medium,29,Tamil,RGN023
CUST005467,Rekha Iyer,9484918614,Male,Divorced,1396342,Upper-Middle,Software Engineer,Low,36,Hindi,RGN043
CUST005468,Zara Pandey,9288363580,Male,Single,2655716,High,Software Engineer,Low,45,Hindi,RGN027
CUST005469,Nandini Patil,8331513135,Male,Married,76108,Low,Farmer,Medium,37,Telugu,RGN018
CUST005470,Sandeep Verma,9117027847,Male,Single,87200,Low,Farmer,Medium,35,Hindi,RGN007
CUST005471,Sarika Malhotra,7447937223,Female,Divorced,1354792,Upper-Middle,Software Engineer,Low,38,Hindi,RGN005
CUST005472,Tanvi Shah,6761968225,Male,Married,213981,Low,Hardware Technician,Medium,30,Hindi,RGN001
CUST005473,Varun Rao,8843135740,Male,Single,322522,Middle,Business Owner,Medium,33,Hindi,RGN028
CUST005474,Pradeep Mishra,9474073972,Male,Married,2299862,High,Software Engineer,Low,18,Hindi,RGN043
CUST005475,Varun Joshi,9175657799,Male,Married,1353484,Upper-Middle,Software Engineer,Low,49,Hindi,RGN012
CUST005476,Vishal Tripathi,6618344251,Female,Married,1884910,Upper-Middle,Business Owner,Medium,41,Hindi,RGN016
CUST005477,Swati Saxena,6809545519,Female,Married,110860,Low,Farmer,Medium,28,Hindi,RGN042
CUST005478,Nikhil Pillai,7415286348,Female,Single,158289,Low,Front Desk Executive,Low,60,Hindi,RGN036
CUST005479,Sunil Shetty,8016170649,Female,Married,443627,Middle,Teacher,Low,39,Kannada,RGN021
CUST005480,Neha Mishra,6445337520,Male,Married,1791135,Upper-Middle,Software Engineer,Low,25,Hindi,RGN038
CUST005481,Ananya Singh,6569146164,Male,Married,358081,Middle,Driver,High,48,Hindi,RGN039
CUST005482,Kunal Saxena,6573376840,Male,Divorced,1585660,Upper-Middle,Software Engineer,Low,42,Hindi,RGN036
CUST005483,Sandeep Krishnan,6341781090,Male,Married,387106,Middle,Real Estate Agent,Medium,42,Hindi,RGN010
CUST005484,Vijay Dubey,9195714514,Male,Single,1979074,Upper-Middle,Business Owner,Medium,32,Hindi,RGN049
CUST005485,Kunal Mehta,8149558387,Female,Married,575553,Middle,Business Owner,Medium,43,Hindi,RGN039
CUST005486,Vinod More,7680729661,Male,Single,690984,Middle,Software Engineer,Low,34,Hindi,RGN046
CUST005487,Kavya Naik,6843881684,Male,Single,1248831,Upper-Middle,Doctor,Low,44,Hindi,RGN050
CUST005488,Vikram Subramanian,7723099070,Male,Married,510927,Middle,Software Engineer,Low,18,Hindi,RGN016
CUST005489,Poonam Krishnan,8644503006,Female,Married,346472,Middle,Front Desk Executive,Low,32,Hindi,RGN007
CUST005490,Isha Hegde,6451990818,Male,Married,1046671,Upper-Middle,Software Engineer,Low,58,Hindi,RGN045
CUST005491,Yash Saxena,9330027632,Female,Married,934222,Upper-Middle,Software Engineer,Low,28,Hindi,RGN036
CUST005492,Divya Rajan,9223736950,Male,Married,1411480,Upper-Middle,Real Estate Agent,Medium,30,Hindi,RGN009
CUST005493,Gaurav Dubey,8326059047,Male,Married,95093,Low,Farmer,Medium,32,Telugu,RGN020
CUST005494,Uday Bose,7535226549,Female,Married,1381412,Upper-Middle,Software Engineer,Low,23,Hindi,RGN046
CUST005495,Rahul Bose,7053973451,Male,Married,226769,Low,Driver,High,18,Hindi,RGN003
CUST005496,Zara Deshpande,7599642606,Male,Single,2281275,High,Doctor,Low,35,Hindi,RGN014
CUST005497,Ravi Menon,6098972740,Female,Married,2961528,High,Doctor,Low,39,Hindi,RGN036
CUST005498,Neha Hegde,8143164119,Male,Married,3934948,High,Business Owner,Medium,37,Hindi,RGN011
CUST005499,Suresh Nair,6365640254,Male,Married,194028,Low,Front Desk Executive,Low,36,Tamil,RGN023
CUST005500,Nandini Iyer,7600628922,Female,Married,446011,Middle,Hardware Technician,Medium,38,Hindi,RGN011
CUST005501,Shruti Das,7843579938,Male,Married,140554,Low,Driver,High,50,Hindi,RGN038
CUST005502,Poonam Naik,8945892251,Male,Married,177443,Low,Farmer,Medium,35,Hindi,RGN042
CUST005503,Vijay Deshpande,9475294977,Male,Married,52713,Low,Farmer,Medium,31,Kannada,RGN022
CUST005504,Amrita More,8655128895,Female,Married,91960,Low,Farmer,Medium,34,Kannada,RGN021
CUST005505,Aarav Krishnan,9383676657,Male,Divorced,4992973,High,Pilot,High,44,Hindi,RGN013
CUST005506,Rajesh Balaji,6310122133,Male,Married,506394,Middle,Software Engineer,Low,54,Hindi,RGN012
CUST005507,Deepak Reddy,9534214483,Male,Married,2633006,High,Software Engineer,Low,30,Hindi,RGN035
CUST005508,Poonam Patil,8457498839,Female,Divorced,702454,Middle,Real Estate Agent,Medium,39,Oriya,RGN032
CUST005509,Vijay Jadhav,9838252543,Male,Married,1293309,Upper-Middle,Software Engineer,Low,42,Hindi,RGN014
CUST005510,Deepak Saxena,6935352151,Female,Single,253360,Low,Hardware Technician,Medium,26,Hindi,RGN016
CUST005511,Divya Tripathi,9346606899,Female,Single,160029,Low,Teacher,Low,38,Hindi,RGN002
CUST005512,Kritika Singh,7471575610,Male,Married,992328,Upper-Middle,Software Engineer,Low,20,Hindi,RGN004
CUST005513,Yash Tiwari,6103022123,Male,Married,415769,Middle,Teacher,Low,18,Hindi,RGN002
CUST005514,Aditya Sharma,8512169832,Female,Married,226012,Low,Teacher,Low,42,Hindi,RGN042
CUST005515,Kavya Desai,7285414226,Male,Married,79720,Low,Farmer,Medium,33,Hindi,RGN038
CUST005516,Vinod Deshpande,7262144537,Male,Married,1703000,Upper-Middle,Software Engineer,Low,40,Hindi,RGN044
CUST005517,Aditi Hegde,6504519678,Male,Married,397178,Middle,Driver,High,37,Hindi,RGN041
CUST005518,Rajesh Krishnan,9788011591,Male,Married,1714131,Upper-Middle,Software Engineer,Low,26,Hindi,RGN036
CUST005519,Santosh Iyer,7268423263,Male,Married,1449615,Upper-Middle,Software Engineer,Low,37,Telugu,RGN017
CUST005520,Zara Patel,8546903369,Female,Widowed,2108648,High,Software Engineer,Low,23,Telugu,RGN017
CUST005521,Rekha Rao,7105719732,Female,Married,139876,Low,Farmer,Medium,54,Hindi,RGN048
CUST005522,Deepak Singh,7815455278,Female,Single,1004287,Upper-Middle,Real Estate Agent,Medium,21,Hindi,RGN009
CUST005523,Sapna Sharma,9626023564,Female,Married,3640767,High,Business Owner,Medium,35,Telugu,RGN017
CUST005524,Sarika Bose,6930999868,Male,Married,2340040,High,Software Engineer,Low,25,Hindi,RGN015
CUST005525,Rahul Gowda,6950786796,Male,Married,1173657,Upper-Middle,Business Owner,Medium,44,Kannada,RGN022
CUST005526,Isha Menon,7819194874,Male,Widowed,4288436,High,Doctor,Low,34,Telugu,RGN017
CUST005527,Gaurav Pillai,9123190024,Male,Single,83389,Low,Farmer,Medium,31,Hindi,RGN040
CUST005528,Divya Shah,6551758637,Male,Married,280229,Low,Farmer,Medium,48,Hindi,RGN011
CUST005529,Anjali Gowda,7533270289,Male,Married,608797,Middle,Teacher,Low,38,Hindi,RGN013
CUST005530,Rajesh Subramanian,9668685843,Male,Divorced,746713,Middle,Real Estate Agent,Medium,44,Hindi,RGN005
CUST005531,Suresh Kapoor,6162106514,Male,Married,203340,Low,Driver,High,26,Hindi,RGN014
CUST005532,Rohit Krishnan,8739654310,Male,Married,596425,Middle,Real Estate Agent,Medium,21,Hindi,RGN035
CUST005533,Vijay Kumar,8577103027,Male,Married,2199158,High,Software Engineer,Low,39,Hindi,RGN005
CUST005534,Aryan Malhotra,8960889586,Male,Married,403524,Middle,Teacher,Low,34,Hindi,RGN014
CUST005535,Harsha Agarwal,9935843423,Male,Married,1414092,Upper-Middle,Business Owner,Medium,45,Hindi,RGN008
CUST005536,Vikram Iyer,6494521258,Female,Married,1936105,Upper-Middle,Business Owner,Medium,37,Tamil,RGN023
CUST005537,Rajesh Mehta,9062098180,Male,Widowed,96727,Low,Driver,High,40,Hindi,RGN010
CUST005538,Aarav Balaji,8099915141,Female,Married,850218,Upper-Middle,Software Engineer,Low,18,Tamil,RGN024
CUST005539,Shruti Verma,8050850134,Male,Married,1005562,Upper-Middle,Doctor,Low,60,Hindi,RGN038
CUST005540,Ananya Chaudhary,9429636412,Male,Married,331461,Middle,Teacher,Low,36,Telugu,RGN018
CUST005541,Prakash Venkatesh,7647254392,Female,Single,427374,Middle,Teacher,Low,46,Hindi,RGN033
CUST005542,Ramesh Deshpande,8539604240,Female,Married,1985078,Upper-Middle,Software Engineer,Low,27,Hindi,RGN003
CUST005543,Aryan Verma,6744253968,Female,Single,385353,Middle,Teacher,Low,41,Hindi,RGN034
CUST005544,Tanvi Kumar,8276820918,Male,Single,645292,Middle,Software Engineer,Low,22,Hindi,RGN048
CUST005545,Santosh Iyer,6224661428,Female,Married,216084,Low,Teacher,Low,43,Hindi,RGN050
CUST005546,Kunal Sharma,6970209790,Female,Married,176752,Low,Front Desk Executive,Low,33,Hindi,RGN026
CUST005547,Vishal Jadhav,9351591175,Male,Married,1225335,Upper-Middle,Software Engineer,Low,38,Oriya,RGN032
CUST005548,Ananya Jadhav,7317025337,Female,Married,258496,Low,Teacher,Low,46,Hindi,RGN040
CUST005549,Rekha Shah,9086043775,Female,Single,2996464,High,Business Owner,Medium,23,Hindi,RGN049
CUST005550,Rahul Joshi,9253717201,Male,Married,1445014,Upper-Middle,Doctor,Low,29,Hindi,RGN030
CUST005551,Sapna Kulkarni,8333003256,Male,Single,333062,Middle,Real Estate Agent,Medium,43,Hindi,RGN043
CUST005552,Isha Dubey,9474133115,Female,Single,212024,Low,Front Desk Executive,Low,63,Hindi,RGN033
CUST005553,Gaurav Naik,6968394842,Female,Married,1266864,Upper-Middle,Software Engineer,Low,36,Hindi,RGN044
CUST005554,Sapna Rajan,7663154309,Female,Married,117544,Low,Hardware Technician,Medium,45,Tamil,RGN024
CUST005555,Sunil Chakraborty,6349131565,Male,Married,422483,Middle,Software Engineer,Low,36,Hindi,RGN016
CUST005556,Kavya Kumar,7667136463,Female,Married,2338596,High,Business Owner,Medium,61,Hindi,RGN040
CUST005557,Aditi Patil,81452XXXXX,Male,Married,2202625,High,Software Engineer,Low,18,Hindi,RGN001
CUST005558,Poonam Kapoor,8348529799,Female,Married,290848,Low,Front Desk Executive,Low,39,Hindi,RGN009
CUST005559,Vikram Verma,7496577583,Male,Married,96689,Low,Farmer,Medium,18,Hindi,RGN042
CUST005560,Sneha Venkatesh,7521970640,Female,Widowed,272218,Low,Hardware Technician,Medium,18,Hindi,RGN044
CUST005561,Vishal Krishnan,9412315402,Male,Married,736982,Middle,Business Owner,Medium,41,Hindi,RGN004
CUST005562,Mohit Kumar,8478307501,Female,Single,397575,Middle,Teacher,Low,39,Hindi,RGN039
CUST005563,Aditya Patel,9327034914,Female,Widowed,1264656,Upper-Middle,Software Engineer,Low,34,Hindi,RGN043
CUST005564,Uday Iyer,6052696364,Female,Married,67875,Low,Farmer,Medium,36,Hindi,RGN036
CUST005565,Karan Shetty,7721264543,Female,Married,113353,Low,Front Desk Executive,Low,65,Hindi,RGN040
CUST005566,Ananya Menon,9768796746,Male,Married,195429,Low,Front Desk Executive,Low,34,Hindi,RGN046
CUST005567,Varun Menon,9269863013,Female,Single,1305829,Upper-Middle,Software Engineer,Low,44,Hindi,RGN009
CUST005568,Aryan Gowda,7327988217,Female,Married,126262,Low,Farmer,Medium,30,Hindi,RGN012
CUST005569,Rohit Naik,6267199614,Male,Married,591992,Middle,Business Owner,Medium,41,Hindi,RGN044
CUST005570,Zara Venkatesh,8918514756,Male,Married,757110,Middle,Software Engineer,Low,35,Telugu,RGN018
CUST005571,Aryan Menon,6603849526,Female,Single,878881,Upper-Middle,Doctor,Low,33,Telugu,RGN018
CUST005572,Poonam Iyer,6682287956,Female,Single,753188,Middle,Software Engineer,Low,59,Hindi,RGN029
CUST005573,Kavya Das,6410966159,Male,Married,2781735,High,Software Engineer,Low,52,Tamil,RGN023
CUST005574,Deepa Rajan,7932578908,Female,Married,619086,Middle,Software Engineer,Low,39,Hindi,RGN012
CUST005575,Akash Das,8069030347,Male,Married,1266185,Upper-Middle,Software Engineer,Low,18,Oriya,RGN032
CUST005576,Lakshmi Gowda,6120273023,Male,Married,1662153,Upper-Middle,Pilot,High,33,Hindi,RGN014
CUST005577,Rohit Deshpande,8951292072,Female,Divorced,3285712,High,Business Owner,Medium,65,Hindi,RGN025
CUST005578,Meera Bose,7303358233,Female,Widowed,1716008,Upper-Middle,Business Owner,Medium,35,Hindi,RGN050
CUST005579,Sandeep Verma,8111399773,Male,Married,1022806,Upper-Middle,Business Owner,Medium,51,Telugu,RGN018
CUST005580,Anil Rajan,9927876782,Female,Married,968167,Upper-Middle,Software Engineer,Low,55,Hindi,RGN004
CUST005581,Aryan More,7608422966,Female,Married,340665,Middle,Teacher,Low,40,Hindi,RGN035
CUST005582,Rahul Chakraborty,8144486574,Male,Married,988519,Upper-Middle,Software Engineer,Low,27,Hindi,RGN035
CUST005583,Swati Patel,7062068148,Female,Single,2131540,High,Business Owner,Medium,18,Hindi,RGN015
CUST005584,Vikram Iyer,8991987202,Male,Divorced,393565,Middle,Driver,High,46,Hindi,RGN013
CUST005585,Deepa Pandey,6130084339,Male,Single,2818700,High,Software Engineer,Low,28,Hindi,RGN013
CUST005586,Gaurav Gupta,6419811796,Female,Married,114862,Low,Farmer,Medium,40,Hindi,RGN034
CUST005587,Manoj Pandey,7305074950,Male,Married,202139,Low,Front Desk Executive,Low,23,Oriya,RGN031
CUST005588,Swati Desai,8432719298,Male,Married,170240,Low,Teacher,Low,34,Hindi,RGN010
CUST005589,Ravi Shetty,6284416169,Male,Married,59196,Low,Farmer,Medium,38,Hindi,RGN026
CUST005590,Kunal Balaji,7624088516,Female,Single,268158,Low,Hardware Technician,Medium,41,Hindi,RGN004
CUST005591,Divya Kapoor,7238137057,Male,Married,253869,Low,Front Desk Executive,Low,24,Kannada,RGN021
CUST005592,Deepa Reddy,8103762265,Female,Married,585103,Middle,Teacher,Low,52,Kannada,RGN021
CUST005593,Sandeep Hegde,8152583851,Male,Single,244770,Low,Real Estate Agent,Medium,30,Hindi,RGN030
CUST005594,Gaurav Reddy,9357811644,Male,Divorced,259305,Low,Driver,High,18,Hindi,RGN049
CUST005595,Sneha Mehta,9684713290,Male,Married,2067988,High,Pilot,High,36,Hindi,RGN006
CUST005596,Kavya Iyer,6029158511,Male,Married,373538,Middle,Software Engineer,Low,38,Hindi,RGN010
CUST005597,Anjali Reddy,8811014602,Female,Married,1144530,Upper-Middle,Software Engineer,Low,39,Hindi,RGN042
CUST005598,Amrita Patil,7535968289,Male,Single,217772,Low,Real Estate Agent,Medium,54,Hindi,RGN034
CUST005599,Ramesh Agarwal,6140812356,Female,Married,722982,Middle,Software Engineer,Low,35,Hindi,RGN014
CUST005600,Deepak Shah,7167660271,Female,Married,878746,Upper-Middle,Software Engineer,Low,36,Hindi,RGN030
CUST005601,Meera Saxena,9892788847,Male,Widowed,1293852,Upper-Middle,Software Engineer,Low,24,Hindi,RGN006
CUST005602,Rekha Srivastava,9181938347,Male,Single,624133,Middle,Teacher,Low,47,Hindi,RGN011
CUST005603,Ravi Jadhav,9051047308,Female,Married,232755,Low,Driver,High,40,Hindi,RGN048
CUST005604,Sunita Patel,6282131148,Female,Single,616555,Middle,Real Estate Agent,Medium,32,Hindi,RGN009
CUST005605,Rahul Chaudhary,8494856257,Male,Married,686170,Middle,Software Engineer,Low,18,Hindi,RGN034
CUST005606,Sapna Chaudhary,9894259634,Male,Widowed,262764,Low,Front Desk Executive,Low,55,Hindi,RGN029
CUST005607,Amrita Pillai,6019768933,Female,Married,148072,Low,Farmer,Medium,23,Telugu,RGN018
CUST005608,Nandini Tiwari,8500419511,Male,Married,2005693,High,Business Owner,Medium,30,Hindi,RGN003
CUST005609,Deepak Mehta,7030766170,Male,Widowed,160544,Low,Driver,High,42,Hindi,RGN006
CUST005610,Amrita Tiwari,9166846482,Male,Single,490710,Middle,Real Estate Agent,Medium,23,Hindi,RGN038
CUST005611,Ananya Venkatesh,6987284818,Male,Married,202882,Low,Driver,High,20,Oriya,RGN032
CUST005612,Aditya Menon,6869692344,Male,Married,1322265,Upper-Middle,Software Engineer,Low,18,Hindi,RGN003
CUST005613,Aditya Chaudhary,8055724772,Female,Married,3379570,High,Pilot,High,46,Hindi,RGN025
CUST005614,Priya Desai,6396362091,Male,Married,108438,Low,Farmer,Medium,31,Hindi,RGN009
CUST005615,Shweta Venkatesh,9049417231,Female,Single,2919548,High,Software Engineer,Low,65,Hindi,RGN033
CUST005616,Sneha Hegde,6170668637,Female,Single,308892,Middle,Driver,High,26,Hindi,RGN049
CUST005617,Zara Tripathi,7185893584,Female,Married,2197718,High,Software Engineer,Low,26,Hindi,RGN039
CUST005618,Suresh More,6470571265,Female,Single,932143,Upper-Middle,Real Estate Agent,Medium,31,Hindi,RGN039
CUST005619,Siddharth Verma,9564165666,Female,Married,518568,Middle,Software Engineer,Low,40,Hindi,RGN044
CUST005620,Rekha More,9157111207,Female,Married,257303,Low,Farmer,Medium,32,Telugu,RGN019
CUST005621,Vishal Sharma,6180589359,Male,Married,291346,Low,Teacher,Low,45,Hindi,RGN035
CUST005622,Manoj Saxena,9792625525,Female,Married,234888,Low,Hardware Technician,Medium,26,Hindi,RGN012
CUST005623,Yash Das,9615033598,Female,Married,808390,Upper-Middle,Software Engineer,Low,21,Hindi,RGN016
CUST005624,Meera Bose,8808618683,Female,Married,259641,Low,Driver,High,18,Hindi,RGN029
CUST005625,Yash Rajan,6434229978,Female,Married,121427,Low,Farmer,Medium,18,Hindi,RGN005
CUST005626,Vijay Kapoor,8321013398,Female,Single,346608,Middle,Teacher,Low,31,Hindi,RGN026
CUST005627,Anjali Mishra,7090400376,Female,Married,118724,Low,Driver,High,34,Hindi,RGN046
CUST005628,Sunil Malhotra,8849014056,Male,Married,119548,Low,Front Desk Executive,Low,30,Hindi,RGN042
CUST005629,Manoj Desai,8025787090,Female,Married,272202,Low,Hardware Technician,Medium,52,Hindi,RGN002
CUST005630,Santosh Kulkarni,8902799046,Male,Married,515649,Middle,Teacher,Low,52,Tamil,RGN023
CUST005631,Yash Jadhav,7691991838,Female,Married,668198,Middle,Software Engineer,Low,33,Tamil,RGN023
CUST005632,Deepak Kumar,9488362696,Male,Single,665859,Middle,Teacher,Low,18,Hindi,RGN007
CUST005633,Vijay Gowda,6636771775,Female,Single,3466304,High,Business Owner,Medium,31,Hindi,RGN005
CUST005634,Mohit Naik,7969426915,Male,Married,2922695,High,Software Engineer,Low,30,Hindi,RGN041
CUST005635,Santosh Gupta,8897881412,Male,Married,3051697,High,Business Owner,Medium,30,Tamil,RGN023
CUST005636,Sunil Patil,8527705087,Male,Divorced,2328618,High,Business Owner,Medium,29,Hindi,RGN014
CUST005637,Aditi Srivastava,8505624481,Female,Single,441009,Middle,Business Owner,Medium,30,Hindi,RGN045
CUST005638,Ramesh Hegde,9789501391,Female,Single,2800783,High,Software Engineer,Low,33,Hindi,RGN015
CUST005639,Lakshmi Sharma,7870741420,Female,Married,465655,Middle,Teacher,Low,30,Hindi,RGN039
CUST005640,Shweta Desai,6349843828,Male,Married,2496501,High,Doctor,Low,40,Tamil,RGN023
CUST005641,Rahul Chakraborty,6404624786,Female,Divorced,3996498,High,Business Owner,Medium,42,Hindi,RGN029
CUST005642,Pradeep Chakraborty,7572362733,Male,Married,401053,Middle,Teacher,Low,27,Telugu,RGN017
CUST005643,Siddharth Saxena,6890345446,Female,Married,813568,Upper-Middle,Software Engineer,Low,53,Tamil,RGN024
CUST005644,Ravi Rajan,8321095496,Male,Married,842009,Upper-Middle,Software Engineer,Low,26,Hindi,RGN041
CUST005645,Ramesh Srivastava,9177307909,Male,Widowed,196231,Low,Farmer,Medium,18,Hindi,RGN045
CUST005646,Sanjay Bose,6998467617,Male,Married,1171002,Upper-Middle,Software Engineer,Low,42,Tamil,RGN024
CUST005647,Anjali Krishnan,6995110356,Female,Single,2025028,High,Doctor,Low,28,Hindi,RGN034
CUST005648,Deepak Dubey,7576210902,Male,Married,563555,Middle,Real Estate Agent,Medium,41,Hindi,RGN011
CUST005649,Aryan Deshpande,6579550004,Female,Married,173592,Low,Farmer,Medium,18,Hindi,RGN008
CUST005650,Vishal Jadhav,8415663057,Female,Married,1395753,Upper-Middle,Business Owner,Medium,54,Hindi,RGN028
CUST005651,Arjun Chaudhary,7756220217,Female,Single,2859400,High,Software Engineer,Low,46,Telugu,RGN017
CUST005652,Anil Das,8892839053,Female,Single,1708991,Upper-Middle,Software Engineer,Low,19,Hindi,RGN004
CUST005653,Sunita Gowda,9013760720,Female,Married,1356478,Upper-Middle,Software Engineer,Low,20,Oriya,RGN032
CUST005654,Rohit Kulkarni,7248932377,Female,Single,90572,Low,Farmer,Medium,58,Hindi,RGN005
CUST005655,Pooja Hegde,8677946685,Male,Widowed,114195,Low,Farmer,Medium,29,Hindi,RGN043
